model,storage,carrier,condition,price
iPhone6SPlus,64GB,Sprint,Broken,27.48
iPhone6SPlus,64GB,Other,New,54.44
iPhone6SPlus,64GB,Other,Like_new,47.08
iPhone6SPlus,64GB,Other,Good,43.93
iPhone6SPlus,64GB,Other,Fair,36.05
iPhone6SPlus,64GB,Other,Broken,17.66
iPhone6SPlus,128GB,Unlocked,New,103.13
iPhone6SPlus,128GB,Unlocked,Like_new,90.09
iPhone6SPlus,128GB,Unlocked,Good,84.51
iPhone6SPlus,128GB,Unlocked,Fair,70.54
iPhone6SPlus,128GB,Unlocked,Broken,37.95
iPhone6SPlus,128GB,Verizon,New,103.13
iPhone6SPlus,128GB,Verizon,Like_new,90.09
iPhone6SPlus,128GB,Verizon,Good,84.51
iPhone6SPlus,128GB,Verizon,Fair,70.54
iPhone6SPlus,128GB,Verizon,Broken,37.95
iPhone6SPlus,128GB,AT&T,New,98.88
iPhone6SPlus,128GB,AT&T,Like_new,86.34
iPhone6SPlus,128GB,AT&T,Good,80.97
iPhone6SPlus,128GB,AT&T,Fair,67.53
iPhone6SPlus,128GB,AT&T,Broken,36.18
iPhone6SPlus,128GB,T-Mobile,New,95.31
iPhone6SPlus,128GB,T-Mobile,Like_new,83.19
iPhone6SPlus,128GB,T-Mobile,Good,77.99
iPhone6SPlus,128GB,T-Mobile,Fair,65.0
iPhone6SPlus,128GB,T-Mobile,Broken,34.69
iPhone6SPlus,128GB,Sprint,New,91.17
iPhone6SPlus,128GB,Sprint,Like_new,79.53
iPhone6SPlus,128GB,Sprint,Good,74.54
iPhone6SPlus,128GB,Sprint,Fair,62.07
iPhone6SPlus,128GB,Sprint,Broken,32.97
iPhone6SPlus,128GB,Other,New,64.02
iPhone6SPlus,128GB,Other,Like_new,55.55
iPhone6SPlus,128GB,Other,Good,51.92
iPhone6SPlus,128GB,Other,Fair,42.83
iPhone6SPlus,128GB,Other,Broken,21.65
iPhone7,32GB,Unlocked,New,83.5
iPhone7,32GB,Unlocked,Like_new,72.75
iPhone7,32GB,Unlocked,Good,68.14
iPhone7,32GB,Unlocked,Fair,56.63
iPhone7,32GB,Unlocked,Broken,29.77
iPhone7,32GB,Verizon,New,83.5
iPhone7,32GB,Verizon,Like_new,72.75
iPhone7,32GB,Verizon,Good,68.14
iPhone7,32GB,Verizon,Fair,56.63
iPhone7,32GB,Verizon,Broken,29.77
iPhone7,32GB,AT&T,New,80.0
iPhone7,32GB,AT&T,Like_new,69.66
iPhone7,32GB,AT&T,Good,65.23
iPhone7,32GB,AT&T,Fair,54.15
iPhone7,32GB,AT&T,Broken,28.31
iPhone7,32GB,T-Mobile,New,77.05
iPhone7,32GB,T-Mobile,Like_new,67.05
iPhone7,32GB,T-Mobile,Good,62.77
iPhone7,32GB,T-Mobile,Fair,52.06
iPhone7,32GB,T-Mobile,Broken,27.08
iPhone7,32GB,Sprint,New,73.64
iPhone7,32GB,Sprint,Like_new,64.04
iPhone7,32GB,Sprint,Good,59.93
iPhone7,32GB,Sprint,Fair,49.65
iPhone7,32GB,Sprint,Broken,25.66
iPhone7,32GB,Other,New,51.26
iPhone7,32GB,Other,Like_new,44.28
iPhone7,32GB,Other,Good,41.28
iPhone7,32GB,Other,Fair,33.8
iPhone7,32GB,Other,Broken,16.34
iPhone7,128GB,Unlocked,New,92.59
iPhone7,128GB,Unlocked,Like_new,80.78
iPhone7,128GB,Unlocked,Good,75.72
iPhone7,128GB,Unlocked,Fair,63.07
iPhone7,128GB,Unlocked,Broken,33.55
iPhone7,128GB,Verizon,New,92.59
iPhone7,128GB,Verizon,Like_new,80.78
iPhone7,128GB,Verizon,Good,75.72
iPhone7,128GB,Verizon,Fair,63.07
iPhone7,128GB,Verizon,Broken,33.55
iPhone7,128GB,AT&T,New,88.74
iPhone7,128GB,AT&T,Like_new,77.38
iPhone7,128GB,AT&T,Good,72.52
iPhone7,128GB,AT&T,Fair,60.34
iPhone7,128GB,AT&T,Broken,31.95
iPhone7,128GB,T-Mobile,New,85.5
iPhone7,128GB,T-Mobile,Like_new,74.52
iPhone7,128GB,T-Mobile,Good,69.82
iPhone7,128GB,T-Mobile,Fair,58.05
iPhone7,128GB,T-Mobile,Broken,30.6
iPhone7,128GB,Sprint,New,81.76
iPhone7,128GB,Sprint,Like_new,71.21
iPhone7,128GB,Sprint,Good,66.7
iPhone7,128GB,Sprint,Fair,55.4
iPhone7,128GB,Sprint,Broken,29.04
iPhone7,128GB,Other,New,57.16
iPhone7,128GB,Other,Like_new,49.49
iPhone7,128GB,Other,Good,46.2
iPhone7,128GB,Other,Fair,37.98
iPhone7,128GB,Other,Broken,18.8
iPhone7,256GB,Unlocked,New,104.54
iPhone7,256GB,Unlocked,Like_new,91.34
iPhone7,256GB,Unlocked,Good,85.68
iPhone7,256GB,Unlocked,Fair,71.54
iPhone7,256GB,Unlocked,Broken,38.54
iPhone7,256GB,Verizon,New,104.54
iPhone7,256GB,Verizon,Like_new,91.34
iPhone7,256GB,Verizon,Good,85.68
iPhone7,256GB,Verizon,Fair,71.54
iPhone7,256GB,Verizon,Broken,38.54
iPhone7,256GB,AT&T,New,100.24
iPhone7,256GB,AT&T,Like_new,87.54
iPhone7,256GB,AT&T,Good,82.1
iPhone7,256GB,AT&T,Fair,68.49
iPhone7,256GB,AT&T,Broken,36.74
iPhone7,256GB,T-Mobile,New,96.62
iPhone7,256GB,T-Mobile,Like_new,84.34
iPhone7,256GB,T-Mobile,Good,79.08
iPhone7,256GB,T-Mobile,Fair,65.93
iPhone7,256GB,T-Mobile,Broken,35.23
iPhone7,256GB,Sprint,New,92.43
iPhone7,256GB,Sprint,Like_new,80.65
iPhone7,256GB,Sprint,Good,75.59
iPhone7,256GB,Sprint,Fair,62.96
iPhone7,256GB,Sprint,Broken,33.49
iPhone7,256GB,Other,New,64.94
iPhone7,256GB,Other,Like_new,56.36
iPhone7,256GB,Other,Good,52.68
iPhone7,256GB,Other,Fair,43.48
iPhone7,256GB,Other,Broken,22.04
iPhone7Plus,32GB,Unlocked,New,127.23
iPhone7Plus,32GB,Unlocked,Like_new,111.38
iPhone7Plus,32GB,Unlocked,Good,104.59
iPhone7Plus,32GB,Unlocked,Fair,87.61
iPhone7Plus,32GB,Unlocked,Broken,47.99
iPhone7Plus,32GB,Verizon,New,127.23
iPhone7Plus,32GB,Verizon,Like_new,111.38
iPhone7Plus,32GB,Verizon,Good,104.59
iPhone7Plus,32GB,Verizon,Fair,87.61
iPhone7Plus,32GB,Verizon,Broken,47.99
iPhone7Plus,32GB,AT&T,New,122.07
iPhone7Plus,32GB,AT&T,Like_new,106.82
iPhone7Plus,32GB,AT&T,Good,100.29
iPhone7Plus,32GB,AT&T,Fair,83.95
iPhone7Plus,32GB,AT&T,Broken,45.84
iPhone7Plus,32GB,T-Mobile,New,117.72
iPhone7Plus,32GB,T-Mobile,Like_new,102.99
iPhone7Plus,32GB,T-Mobile,Good,96.67
iPhone7Plus,32GB,T-Mobile,Fair,80.88
iPhone7Plus,32GB,T-Mobile,Broken,44.03
iPhone7Plus,32GB,Sprint,New,112.7
iPhone7Plus,32GB,Sprint,Like_new,98.54
iPhone7Plus,32GB,Sprint,Good,92.48
iPhone7Plus,32GB,Sprint,Fair,77.31
iPhone7Plus,32GB,Sprint,Broken,41.94
iPhone7Plus,32GB,Other,New,79.69
iPhone7Plus,32GB,Other,Like_new,69.39
iPhone7Plus,32GB,Other,Good,64.97
iPhone7Plus,32GB,Other,Fair,53.93
iPhone7Plus,32GB,Other,Broken,28.18
iPhone7Plus,128GB,Unlocked,New,142.95
iPhone7Plus,128GB,Unlocked,Like_new,125.26
iPhone7Plus,128GB,Unlocked,Good,117.68
iPhone7Plus,128GB,Unlocked,Fair,98.74
iPhone7Plus,128GB,Unlocked,Broken,54.54
iPhone7Plus,128GB,Verizon,New,142.95
iPhone7Plus,128GB,Verizon,Like_new,125.26
iPhone7Plus,128GB,Verizon,Good,117.68
iPhone7Plus,128GB,Verizon,Fair,98.74
iPhone7Plus,128GB,Verizon,Broken,54.54
iPhone7Plus,128GB,AT&T,New,137.18
iPhone7Plus,128GB,AT&T,Like_new,120.18
iPhone7Plus,128GB,AT&T,Good,112.89
iPhone7Plus,128GB,AT&T,Fair,94.66
iPhone7Plus,128GB,AT&T,Broken,52.14
iPhone7Plus,128GB,T-Mobile,New,132.34
iPhone7Plus,128GB,T-Mobile,Like_new,115.89
iPhone7Plus,128GB,T-Mobile,Good,108.85
iPhone7Plus,128GB,T-Mobile,Fair,91.23
iPhone7Plus,128GB,T-Mobile,Broken,50.12
iPhone7Plus,128GB,Sprint,New,126.73
iPhone7Plus,128GB,Sprint,Like_new,110.94
iPhone7Plus,128GB,Sprint,Good,104.18
iPhone7Plus,128GB,Sprint,Fair,87.25
iPhone7Plus,128GB,Sprint,Broken,47.78
iPhone7Plus,128GB,Other,New,89.9
iPhone7Plus,128GB,Other,Like_new,78.41
iPhone7Plus,128GB,Other,Good,73.48
iPhone7Plus,128GB,Other,Fair,61.17
iPhone7Plus,128GB,Other,Broken,32.44
iPhone7Plus,256GB,Unlocked,New,152.99
iPhone7Plus,256GB,Unlocked,Like_new,134.14
iPhone7Plus,256GB,Unlocked,Good,126.06
iPhone7Plus,256GB,Unlocked,Fair,105.86
iPhone7Plus,256GB,Unlocked,Broken,58.72
iPhone7Plus,256GB,Verizon,New,152.99
iPhone7Plus,256GB,Verizon,Like_new,134.14
iPhone7Plus,256GB,Verizon,Good,126.06
iPhone7Plus,256GB,Verizon,Fair,105.86
iPhone7Plus,256GB,Verizon,Broken,58.72
iPhone7Plus,256GB,AT&T,New,146.85
iPhone7Plus,256GB,AT&T,Like_new,128.71
iPhone7Plus,256GB,AT&T,Good,120.94
iPhone7Plus,256GB,AT&T,Fair,101.5
iPhone7Plus,256GB,AT&T,Broken,56.16
iPhone7Plus,256GB,T-Mobile,New,141.68
iPhone7Plus,256GB,T-Mobile,Like_new,124.15
iPhone7Plus,256GB,T-Mobile,Good,116.63
iPhone7Plus,256GB,T-Mobile,Fair,97.85
iPhone7Plus,256GB,T-Mobile,Broken,54.01
iPhone7Plus,256GB,Sprint,New,135.7
iPhone7Plus,256GB,Sprint,Like_new,118.86
iPhone7Plus,256GB,Sprint,Good,111.64
iPhone7Plus,256GB,Sprint,Fair,93.6
iPhone7Plus,256GB,Sprint,Broken,51.52
iPhone7Plus,256GB,Other,New,96.43
iPhone7Plus,256GB,Other,Like_new,84.17
iPhone7Plus,256GB,Other,Good,78.92
iPhone7Plus,256GB,Other,Fair,65.8
iPhone7Plus,256GB,Other,Broken,35.15
iPhone8,64GB,Unlocked,New,140.08
iPhone8,64GB,Unlocked,Like_new,122.74
iPhone8,64GB,Unlocked,Good,115.3
iPhone8,64GB,Unlocked,Fair,96.71
iPhone8,64GB,Unlocked,Broken,53.35
iPhone8,64GB,Verizon,New,140.08
iPhone8,64GB,Verizon,Like_new,122.74
iPhone8,64GB,Verizon,Good,115.3
iPhone8,64GB,Verizon,Fair,96.71
iPhone8,64GB,Verizon,Broken,53.35
iPhone8,64GB,AT&T,New,134.43
iPhone8,64GB,AT&T,Like_new,117.74
iPhone8,64GB,AT&T,Good,110.59
iPhone8,64GB,AT&T,Fair,92.71
iPhone8,64GB,AT&T,Broken,50.99
iPhone8,64GB,T-Mobile,New,129.68
iPhone8,64GB,T-Mobile,Like_new,113.54
iPhone8,64GB,T-Mobile,Good,106.62
iPhone8,64GB,T-Mobile,Fair,89.34
iPhone8,64GB,T-Mobile,Broken,49.01
iPhone8,64GB,Sprint,New,124.17
iPhone8,64GB,Sprint,Like_new,108.68
iPhone8,64GB,Sprint,Good,102.04
iPhone8,64GB,Sprint,Fair,85.44
iPhone8,64GB,Sprint,Broken,46.72
iPhone8,64GB,Other,New,88.04
iPhone8,64GB,Other,Like_new,76.76
iPhone8,64GB,Other,Good,71.93
iPhone8,64GB,Other,Fair,59.85
iPhone8,64GB,Other,Broken,31.66
iPhone8,128GB,Unlocked,New,194.16
iPhone8,128GB,Unlocked,Like_new,170.5
iPhone8,128GB,Unlocked,Good,160.36
iPhone8,128GB,Unlocked,Fair,135.02
iPhone8,128GB,Unlocked,Broken,75.88
iPhone8,128GB,Verizon,New,194.16
iPhone8,128GB,Verizon,Like_new,170.5
iPhone8,128GB,Verizon,Good,160.36
iPhone8,128GB,Verizon,Fair,135.02
iPhone8,128GB,Verizon,Broken,75.88
iPhone8,128GB,AT&T,New,186.46
iPhone8,128GB,AT&T,Like_new,163.7
iPhone8,128GB,AT&T,Good,153.95
iPhone8,128GB,AT&T,Fair,129.56
iPhone8,128GB,AT&T,Broken,72.67
iPhone8,128GB,T-Mobile,New,179.97
iPhone8,128GB,T-Mobile,Like_new,157.97
iPhone8,128GB,T-Mobile,Good,148.54
iPhone8,128GB,T-Mobile,Fair,124.97
iPhone8,128GB,T-Mobile,Broken,69.96
iPhone8,128GB,Sprint,New,172.46
iPhone8,128GB,Sprint,Like_new,151.34
iPhone8,128GB,Sprint,Good,142.28
iPhone8,128GB,Sprint,Fair,119.65
iPhone8,128GB,Sprint,Broken,66.84
iPhone8,128GB,Other,New,123.19
iPhone8,128GB,Other,Like_new,107.81
iPhone8,128GB,Other,Good,101.23
iPhone8,128GB,Other,Fair,84.75
iPhone8,128GB,Other,Broken,46.31
iPhone8,256GB,Unlocked,New,170.99
iPhone8,256GB,Unlocked,Like_new,150.04
iPhone8,256GB,Unlocked,Good,141.06
iPhone8,256GB,Unlocked,Fair,118.61
iPhone8,256GB,Unlocked,Broken,66.23
iPhone8,256GB,Verizon,New,170.99
iPhone8,256GB,Verizon,Like_new,150.04
iPhone8,256GB,Verizon,Good,141.06
iPhone8,256GB,Verizon,Fair,118.61
iPhone8,256GB,Verizon,Broken,66.23
iPhone8,256GB,AT&T,New,164.17
iPhone8,256GB,AT&T,Like_new,144.01
iPhone8,256GB,AT&T,Good,135.37
iPhone8,256GB,AT&T,Fair,113.77
iPhone8,256GB,AT&T,Broken,63.38
iPhone8,256GB,T-Mobile,New,158.43
iPhone8,256GB,T-Mobile,Like_new,138.94
iPhone8,256GB,T-Mobile,Good,130.58
iPhone8,256GB,T-Mobile,Fair,109.71
iPhone8,256GB,T-Mobile,Broken,60.99
iPhone8,256GB,Sprint,New,151.78
iPhone8,256GB,Sprint,Like_new,133.06
iPhone8,256GB,Sprint,Good,125.05
iPhone8,256GB,Sprint,Fair,105.0
iPhone8,256GB,Sprint,Broken,58.22
iPhone8,256GB,Other,New,108.13
iPhone8,256GB,Other,Like_new,94.51
iPhone8,256GB,Other,Good,88.68
iPhone8,256GB,Other,Fair,74.08
iPhone8,256GB,Other,Broken,40.03
iPhone8Plus,64GB,Unlocked,New,191.26
iPhone8Plus,64GB,Unlocked,Like_new,167.94
iPhone8Plus,64GB,Unlocked,Good,157.95
iPhone8Plus,64GB,Unlocked,Fair,132.96
iPhone8Plus,64GB,Unlocked,Broken,74.67
iPhone8Plus,64GB,Verizon,New,191.26
iPhone8Plus,64GB,Verizon,Like_new,167.94
iPhone8Plus,64GB,Verizon,Good,157.95
iPhone8Plus,64GB,Verizon,Fair,132.96
iPhone8Plus,64GB,Verizon,Broken,74.67
iPhone8Plus,64GB,AT&T,New,183.66
iPhone8Plus,64GB,AT&T,Like_new,161.23
iPhone8Plus,64GB,AT&T,Good,151.62
iPhone8Plus,64GB,AT&T,Fair,127.59
iPhone8Plus,64GB,AT&T,Broken,71.5
iPhone8Plus,64GB,T-Mobile,New,177.27
iPhone8Plus,64GB,T-Mobile,Like_new,155.58
iPhone8Plus,64GB,T-Mobile,Good,146.29
iPhone8Plus,64GB,T-Mobile,Fair,123.05
iPhone8Plus,64GB,T-Mobile,Broken,68.84
iPhone8Plus,64GB,Sprint,New,169.88
iPhone8Plus,64GB,Sprint,Like_new,149.05
iPhone8Plus,64GB,Sprint,Good,140.13
iPhone8Plus,64GB,Sprint,Fair,117.82
iPhone8Plus,64GB,Sprint,Broken,65.76
iPhone8Plus,64GB,Other,New,121.3
iPhone8Plus,64GB,Other,Like_new,106.15
iPhone8Plus,64GB,Other,Good,99.65
iPhone8Plus,64GB,Other,Fair,83.41
iPhone8Plus,64GB,Other,Broken,45.52
iPhone8Plus,128GB,Unlocked,New,218.17
iPhone8Plus,128GB,Unlocked,Like_new,191.71
iPhone8Plus,128GB,Unlocked,Good,180.37
iPhone8Plus,128GB,Unlocked,Fair,152.03
iPhone8Plus,128GB,Unlocked,Broken,85.89
iPhone8Plus,128GB,Verizon,New,218.17
iPhone8Plus,128GB,Verizon,Like_new,191.71
iPhone8Plus,128GB,Verizon,Good,180.37
iPhone8Plus,128GB,Verizon,Fair,152.03
iPhone8Plus,128GB,Verizon,Broken,85.89
iPhone8Plus,128GB,AT&T,New,209.55
iPhone8Plus,128GB,AT&T,Like_new,184.1
iPhone8Plus,128GB,AT&T,Good,173.19
iPhone8Plus,128GB,AT&T,Fair,145.92
iPhone8Plus,128GB,AT&T,Broken,82.29
iPhone8Plus,128GB,T-Mobile,New,202.3
iPhone8Plus,128GB,T-Mobile,Like_new,177.69
iPhone8Plus,128GB,T-Mobile,Good,167.14
iPhone8Plus,128GB,T-Mobile,Fair,140.78
iPhone8Plus,128GB,T-Mobile,Broken,79.27
iPhone8Plus,128GB,Sprint,New,193.91
iPhone8Plus,128GB,Sprint,Like_new,170.28
iPhone8Plus,128GB,Sprint,Good,160.15
iPhone8Plus,128GB,Sprint,Fair,134.84
iPhone8Plus,128GB,Sprint,Broken,75.77
iPhone8Plus,128GB,Other,New,138.8
iPhone8Plus,128GB,Other,Like_new,121.6
iPhone8Plus,128GB,Other,Good,114.23
iPhone8Plus,128GB,Other,Fair,95.8
iPhone8Plus,128GB,Other,Broken,52.81
iPhone8Plus,256GB,Unlocked,New,221.09
iPhone8Plus,256GB,Unlocked,Like_new,194.29
iPhone8Plus,256GB,Unlocked,Good,182.81
iPhone8Plus,256GB,Unlocked,Fair,154.09
iPhone8Plus,256GB,Unlocked,Broken,87.1
iPhone8Plus,256GB,Verizon,New,221.09
iPhone8Plus,256GB,Verizon,Like_new,194.29
iPhone8Plus,256GB,Verizon,Good,182.81
iPhone8Plus,256GB,Verizon,Fair,154.09
iPhone8Plus,256GB,Verizon,Broken,87.1
iPhone8Plus,256GB,AT&T,New,212.36
iPhone8Plus,256GB,AT&T,Like_new,186.58
iPhone8Plus,256GB,AT&T,Good,175.53
iPhone8Plus,256GB,AT&T,Fair,147.91
iPhone8Plus,256GB,AT&T,Broken,83.46
iPhone8Plus,256GB,T-Mobile,New,205.01
iPhone8Plus,256GB,T-Mobile,Like_new,180.09
iPhone8Plus,256GB,T-Mobile,Good,169.41
iPhone8Plus,256GB,T-Mobile,Fair,142.7
iPhone8Plus,256GB,T-Mobile,Broken,80.4
iPhone8Plus,256GB,Sprint,New,196.51
iPhone8Plus,256GB,Sprint,Like_new,172.58
iPhone8Plus,256GB,Sprint,Good,162.32
iPhone8Plus,256GB,Sprint,Fair,136.68
iPhone8Plus,256GB,Sprint,Broken,76.86
iPhone8Plus,256GB,Other,New,140.7
iPhone8Plus,256GB,Other,Like_new,123.27
iPhone8Plus,256GB,Other,Good,115.81
iPhone8Plus,256GB,Other,Fair,97.14
iPhone8Plus,256GB,Other,Broken,53.6
iPhoneX,64GB,Unlocked,New,228.39
iPhoneX,64GB,Unlocked,Like_new,200.74
iPhoneX,64GB,Unlocked,Good,188.89
iPhoneX,64GB,Unlocked,Fair,159.27
iPhoneX,64GB,Unlocked,Broken,90.14
iPhoneX,64GB,Verizon,New,228.39
iPhoneX,64GB,Verizon,Like_new,200.74
iPhoneX,64GB,Verizon,Good,188.89
iPhoneX,64GB,Verizon,Fair,159.27
iPhoneX,64GB,Verizon,Broken,90.14
iPhoneX,64GB,AT&T,New,219.38
iPhoneX,64GB,AT&T,Like_new,192.78
iPhoneX,64GB,AT&T,Good,181.39
iPhoneX,64GB,AT&T,Fair,152.89
iPhoneX,64GB,AT&T,Broken,86.39
iPhoneX,64GB,T-Mobile,New,211.8
iPhoneX,64GB,T-Mobile,Like_new,186.08
iPhoneX,64GB,T-Mobile,Good,175.06
iPhoneX,64GB,T-Mobile,Fair,147.51
iPhoneX,64GB,T-Mobile,Broken,83.23
iPhoneX,64GB,Sprint,New,203.03
iPhoneX,64GB,Sprint,Like_new,178.34
iPhoneX,64GB,Sprint,Good,167.76
iPhoneX,64GB,Sprint,Fair,141.3
iPhoneX,64GB,Sprint,Broken,79.57
iPhoneX,64GB,Other,New,145.44
iPhoneX,64GB,Other,Like_new,127.47
iPhoneX,64GB,Other,Good,119.77
iPhoneX,64GB,Other,Fair,100.51
iPhoneX,64GB,Other,Broken,55.58
iPhoneX,256GB,Unlocked,New,251.08
iPhoneX,256GB,Unlocked,Like_new,220.78
iPhoneX,256GB,Unlocked,Good,207.79
iPhoneX,256GB,Unlocked,Fair,175.33
iPhoneX,256GB,Unlocked,Broken,99.59
iPhoneX,256GB,Verizon,New,251.08
iPhoneX,256GB,Verizon,Like_new,220.78
iPhoneX,256GB,Verizon,Good,207.79
iPhoneX,256GB,Verizon,Fair,175.33
iPhoneX,256GB,Verizon,Broken,99.59
iPhoneX,256GB,AT&T,New,241.21
iPhoneX,256GB,AT&T,Like_new,212.06
iPhoneX,256GB,AT&T,Good,199.57
iPhoneX,256GB,AT&T,Fair,168.34
iPhoneX,256GB,AT&T,Broken,95.48
iPhoneX,256GB,T-Mobile,New,232.9
iPhoneX,256GB,T-Mobile,Like_new,204.72
iPhoneX,256GB,T-Mobile,Good,192.64
iPhoneX,256GB,T-Mobile,Fair,162.46
iPhoneX,256GB,T-Mobile,Broken,92.02
iPhoneX,256GB,Sprint,New,223.29
iPhoneX,256GB,Sprint,Like_new,196.24
iPhoneX,256GB,Sprint,Good,184.64
iPhoneX,256GB,Sprint,Fair,155.65
iPhoneX,256GB,Sprint,Broken,88.02
iPhoneX,256GB,Other,New,160.18
iPhoneX,256GB,Other,Like_new,140.49
iPhoneX,256GB,Other,Good,132.05
iPhoneX,256GB,Other,Fair,110.96
iPhoneX,256GB,Other,Broken,61.72
iPhoneXr,64GB,Unlocked,New,245.95
iPhoneXr,64GB,Unlocked,Like_new,216.25
iPhoneXr,64GB,Unlocked,Good,203.52
iPhoneXr,64GB,Unlocked,Fair,171.7
iPhoneXr,64GB,Unlocked,Broken,97.45
iPhoneXr,64GB,Verizon,New,245.95
iPhoneXr,64GB,Verizon,Like_new,216.25
iPhoneXr,64GB,Verizon,Good,203.52
iPhoneXr,64GB,Verizon,Fair,171.7
iPhoneXr,64GB,Verizon,Broken,97.45
iPhoneXr,64GB,AT&T,New,236.27
iPhoneXr,64GB,AT&T,Like_new,207.7
iPhoneXr,64GB,AT&T,Good,195.46
iPhoneXr,64GB,AT&T,Fair,164.85
iPhoneXr,64GB,AT&T,Broken,93.43
iPhoneXr,64GB,T-Mobile,New,228.13
iPhoneXr,64GB,T-Mobile,Like_new,200.51
iPhoneXr,64GB,T-Mobile,Good,188.67
iPhoneXr,64GB,T-Mobile,Fair,159.08
iPhoneXr,64GB,T-Mobile,Broken,90.03
iPhoneXr,64GB,Sprint,New,218.71
iPhoneXr,64GB,Sprint,Like_new,192.19
iPhoneXr,64GB,Sprint,Good,180.82
iPhoneXr,64GB,Sprint,Fair,152.41
iPhoneXr,64GB,Sprint,Broken,86.1
iPhoneXr,64GB,Other,New,156.85
iPhoneXr,64GB,Other,Like_new,137.55
iPhoneXr,64GB,Other,Good,129.27
iPhoneXr,64GB,Other,Fair,108.59
iPhoneXr,64GB,Other,Broken,60.33
iPhoneXr,128GB,Unlocked,New,258.41
iPhoneXr,128GB,Unlocked,Like_new,227.26
iPhoneXr,128GB,Unlocked,Good,213.91
iPhoneXr,128GB,Unlocked,Fair,180.53
iPhoneXr,128GB,Unlocked,Broken,102.65
iPhoneXr,128GB,Verizon,New,258.41
iPhoneXr,128GB,Verizon,Like_new,227.26
iPhoneXr,128GB,Verizon,Good,213.91
iPhoneXr,128GB,Verizon,Fair,180.53
iPhoneXr,128GB,Verizon,Broken,102.65
iPhoneXr,128GB,AT&T,New,248.26
iPhoneXr,128GB,AT&T,Like_new,218.3
iPhoneXr,128GB,AT&T,Good,205.45
iPhoneXr,128GB,AT&T,Fair,173.34
iPhoneXr,128GB,AT&T,Broken,98.42
iPhoneXr,128GB,T-Mobile,New,239.72
iPhoneXr,128GB,T-Mobile,Like_new,210.75
iPhoneXr,128GB,T-Mobile,Good,198.33
iPhoneXr,128GB,T-Mobile,Fair,167.29
iPhoneXr,128GB,T-Mobile,Broken,94.86
iPhoneXr,128GB,Sprint,New,229.84
iPhoneXr,128GB,Sprint,Like_new,202.02
iPhoneXr,128GB,Sprint,Good,190.1
iPhoneXr,128GB,Sprint,Fair,160.29
iPhoneXr,128GB,Sprint,Broken,90.75
iPhoneXr,128GB,Other,New,164.95
iPhoneXr,128GB,Other,Like_new,144.71
iPhoneXr,128GB,Other,Good,136.03
iPhoneXr,128GB,Other,Fair,114.33
iPhoneXr,128GB,Other,Broken,63.71
iPhoneXr,256GB,Unlocked,New,281.19
iPhoneXr,256GB,Unlocked,Like_new,247.38
iPhoneXr,256GB,Unlocked,Good,232.9
iPhoneXr,256GB,Unlocked,Fair,196.67
iPhoneXr,256GB,Unlocked,Broken,112.14
iPhoneXr,256GB,Verizon,New,281.19
iPhoneXr,256GB,Verizon,Like_new,247.38
iPhoneXr,256GB,Verizon,Good,232.9
iPhoneXr,256GB,Verizon,Fair,196.67
iPhoneXr,256GB,Verizon,Broken,112.14
iPhoneXr,256GB,AT&T,New,270.19
iPhoneXr,256GB,AT&T,Like_new,237.66
iPhoneXr,256GB,AT&T,Good,223.72
iPhoneXr,256GB,AT&T,Fair,188.87
iPhoneXr,256GB,AT&T,Broken,107.56
iPhoneXr,256GB,T-Mobile,New,260.91
iPhoneXr,256GB,T-Mobile,Like_new,229.46
iPhoneXr,256GB,T-Mobile,Good,215.99
iPhoneXr,256GB,T-Mobile,Fair,182.3
iPhoneXr,256GB,T-Mobile,Broken,103.69
iPhoneXr,256GB,Sprint,New,250.19
iPhoneXr,256GB,Sprint,Like_new,219.99
iPhoneXr,256GB,Sprint,Good,207.05
iPhoneXr,256GB,Sprint,Fair,174.7
iPhoneXr,256GB,Sprint,Broken,99.22
iPhoneXr,256GB,Other,New,179.77
iPhoneXr,256GB,Other,Like_new,157.79
iPhoneXr,256GB,Other,Good,148.37
iPhoneXr,256GB,Other,Fair,124.82
iPhoneXr,256GB,Other,Broken,69.88
iPhoneXs,64GB,Unlocked,New,261.35
iPhoneXs,64GB,Unlocked,Like_new,229.85
iPhoneXs,64GB,Unlocked,Good,216.35
iPhoneXs,64GB,Unlocked,Fair,182.61
iPhoneXs,64GB,Unlocked,Broken,103.87
iPhoneXs,64GB,Verizon,New,261.35
iPhoneXs,64GB,Verizon,Like_new,229.85
iPhoneXs,64GB,Verizon,Good,216.35
iPhoneXs,64GB,Verizon,Fair,182.61
iPhoneXs,64GB,Verizon,Broken,103.87
iPhoneXs,64GB,AT&T,New,251.09
iPhoneXs,64GB,AT&T,Like_new,220.79
iPhoneXs,64GB,AT&T,Good,207.81
iPhoneXs,64GB,AT&T,Fair,175.35
iPhoneXs,64GB,AT&T,Broken,99.6
iPhoneXs,64GB,T-Mobile,New,242.45
iPhoneXs,64GB,T-Mobile,Like_new,213.16
iPhoneXs,64GB,T-Mobile,Good,200.61
iPhoneXs,64GB,T-Mobile,Fair,169.22
iPhoneXs,64GB,T-Mobile,Broken,96.0
iPhoneXs,64GB,Sprint,New,232.46
iPhoneXs,64GB,Sprint,Like_new,204.33
iPhoneXs,64GB,Sprint,Good,192.28
iPhoneXs,64GB,Sprint,Fair,162.15
iPhoneXs,64GB,Sprint,Broken,91.84
